id,brand,model,price,memory,screen,camera,network,color,number_reviews,rating,delivery_time,pickup_time,date,webpage
14082867,xiaomi,redmi note 13 pro,279.95,256 GB,6.67,200.0,,lavender purple,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-13-pro-256-gb-lavender-purple-6-67-200-mp--p0014082867
14088779,samsung,galaxy xcover 7 enterprise edition,329.0,128 GB,6.6,50.0,,black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-xcover-7-enterprise-edition-128-gb-schwarz-6-6-50-mp--p0014088779
14070442,samsung,galaxy s24 ultra,1299.0,512 GB,6.8,200.0,5G,titanium gray,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-ultra-512-gb-titanium-gray-6-8-200-mp-5g--p0014070442
997905,apple,iphone 12,459.0,64 GB,6.1,12.0,5G,violet,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-12-5g-64-gb-6-1-12-mp-violett--p0002744771
14070421,samsung,galaxy s24,799.0,256 GB,6.2,50.0,5G,amber yellow,,3.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-256-gb-amber-yellow-6-2-50-mp-5g--p0014070421
14082840,xiaomi,redmi note 13 pro+,399.95,512 GB,6.67,200.0,5G,moonlight white,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-13-pro-512-gb-moonlight-white-6-67-200-mp-5g--p0014082840
13433125,nokia,c21,79.95,32 GB,6.5,8.0,,dark blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-c21-32-gb-6-5-8-mp-dunkelblau--p0013433125
14082855,xiaomi,redmi note 13 pro,279.95,256 GB,6.67,200.0,,midnight black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-13-pro-256-gb-midnight-black-6-67-200-mp--p0014082855
14082854,xiaomi,redmi 13c,149.95,256 GB,6.74,50.0,,green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-13c-256-gb-gr%C3%BCn-6-74-50-mp--p0014082854
14070434,samsung,galaxy s24+,1049.0,512 GB,6.7,50.0,5G,onyx black,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-512-gb-onyx-black-6-7-50-mp-5g--p0014070434
13899672,apple,iphone 15 plus,849.0,128 GB,6.7,48.0,5G,green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-plus-128-gb-gr%C3%BCn-6-7-48-mp-5g--p0013899672
9071643,apple,iphone 14 plus,729.0,128 GB,6.7,12.0,5G,midnight,3.0,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-128-gb-6-7-12-mp-mitternacht--p0009071643
13899712,apple,iphone 15 pro,1499.0,1 TB,6.1,48.0,5G,nature titanium,,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-pro-1-tb-titan-natur-6-1-48-mp-5g--p0013899712
13899648,apple,iphone 15,749.0,128 GB,6.1,48.0,5G,green,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-128-gb-gr%C3%BCn-6-1-48-mp-5g--p0013899648
997929,apple,iphone 12,519.0,128 GB,6.1,12.0,5G,white,7.0,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-12-5g-128-gb-6-1-12-mp-weiss--p0002551076
979880,apple,iphone 11,449.0,128 GB,6.1,12.0,,black,25.0,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-11-128-gb-6-1-12-mp-schwarz--p0001903288
13800548,samsung,galaxy a54,419.95,256 GB,6.4,50.0,5G,awesome graphite,9.0,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a54-256-gb-awesome-graphite-6-4-50-mp-5g--p0013800548
14070446,samsung,galaxy s24 ultra,1199.0,256 GB,6.8,200.0,5G,titanium black,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-ultra-256-gb-titanium-black-6-8-200-mp-5g--p0014070446
997922,apple,iphone 12,459.0,64 GB,6.1,12.0,5G,white,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-12-5g-64-gb-6-1-12-mp-weiss--p0002551071
14070439,samsung,galaxy s24 ultra,1299.0,512 GB,6.8,200.0,5G,titanium yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-ultra-512-gb-titanium-yellow-6-8-200-mp-5g--p0014070439
9071646,apple,iphone 14 plus,729.0,128 GB,6.7,12.0,5G,(product)red,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-128-gb-6-7-12-mp-product-red--p0009071646
13899710,apple,iphone 15 pro,1499.0,1 TB,6.1,48.0,5G,titanium black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-pro-1-tb-titan-schwarz-6-1-48-mp-5g--p0013899710
1018404,apple,iphone 13,649.0,256 GB,6.1,12.0,5G,(product)red,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-13-5g-256-gb-6-1-12-mp-product-red--p0002866483
14070425,samsung,galaxy s24,749.0,128 GB,6.2,50.0,5G,onyx black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-128-gb-onyx-black-6-2-50-mp-5g--p0014070425
13922049,oppo,a78,179.95,128 GB,6.43,50.0,,black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/oppo-a78-128-gb-6-43-50-mp-schwarz--p0013922049
13919219,samsung,galaxy z flip 5,799.0,256 GB,6.7,12.0,5G,graphite,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-z-flip-5-5g-256-gb-6-7-12-mp-graphite--p0013919219
13685805,samsung,galaxy a34 5g,319.95,128 GB,6.6,48.0,5G,awesome violet,5.0,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a34-5g-5g-128-gb-6-6-48-mp-awesome-violet--p0013685805
14082864,xiaomi,redmi note 13,199.95,256 GB,6.67,108.0,,mint green,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-13-256-gb-mintgr%C3%BCn-6-67-108-mp--p0014082864
13899669,apple,iphone 15 plus,849.0,128 GB,6.7,48.0,5G,pink,,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-plus-128-gb-pink-6-7-48-mp-5g--p0013899669
14070429,samsung,galaxy s24+,949.0,256 GB,6.7,50.0,5G,marble gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-256-gb-marble-gray-6-7-50-mp-5g--p0014070429
13959590,fairphone,fairphone 5,629.95,256 GB,6.46,50.0,5G,matte black,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/fairphone-fairphone-5-256-gb-mattschwarz-6-46-50-mp-5g--p0013959590
14040954,samsung,galaxy s23 fe,629.0,256 GB,6.4,50.0,5G,mint,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-fe-256-gb-mint-6-4-50-mp-5g--p0014040954
14070440,samsung,galaxy s24 ultra,1299.0,512 GB,6.8,200.0,5G,titanium violet,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-ultra-512-gb-titanium-violet-6-8-200-mp-5g--p0014070440
9071622,apple,iphone 14,629.0,128 GB,6.1,12.0,5G,(product)red,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-5g-128-gb-6-1-12-mp-product-red--p0009071622
997932,apple,iphone 12,519.0,128 GB,6.1,12.0,5G,green,4.0,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-12-5g-128-gb-6-1-12-mp-gr%C3%BCn--p0002551079
9071653,apple,iphone 14 plus,829.0,256 GB,6.7,12.0,5G,violet,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-256-gb-6-7-12-mp-violett--p0009071653
14103183,samsung,galaxy a35 5g,359.95,128 GB,6.6,50.0,5G,awesome iceblue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a35-5g-128-gb-awesome-iceblue-6-6-50-mp-5g--p0014103183
13899654,apple,iphone 15,849.0,256 GB,6.1,48.0,5G,yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-256-gb-gelb-6-1-48-mp-5g--p0013899654
9071645,apple,iphone 14 plus,729.0,128 GB,6.7,12.0,5G,violet,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-128-gb-6-7-12-mp-violett--p0009071645
13956869,fairphone,fairphone 5,629.95,256 GB,6.46,50.0,5G,sky blue,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/fairphone-fairphone-5-256-gb-sky-blue-6-46-50-mp-5g--p0013956869
9071647,apple,iphone 14 plus,729.0,128 GB,6.7,12.0,5G,blue,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-128-gb-6-7-12-mp-blau--p0009071647
14040951,samsung,galaxy s23 fe,499.0,128 GB,6.4,50.0,5G,violet,,,30,30.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-fe-128-gb-violett-6-4-50-mp-5g--p0014040951
14040950,samsung,galaxy s23 fe,629.0,256 GB,6.4,50.0,5G,violet,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-fe-256-gb-violett-6-4-50-mp-5g--p0014040950
14103196,samsung,galaxy a55 5g,479.95,256 GB,6.6,50.0,5G,awesome lemon,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a55-5g-256-gb-awesome-lemon-6-6-50-mp-5g--p0014103196
14025009,google,pixel 8 pro,779.0,128 GB,6.7,50.0,5G,obsidian,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-pro-128-gb-obsidian-6-7-50-mp-5g--p0014025009
14110924,nothing,phone,329.95,2a) (128 GB,6.7,50.0,5G,black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nothing-phone-2a-128-gb-schwarz-6-7-50-mp-5g--p0014110924
13919222,samsung,galaxy z flip 5,899.0,512 GB,6.7,12.0,5G,mint,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-z-flip-5-5g-512-gb-6-7-12-mp-mint--p0013919222
14032942,xiaomi,redmi note 12,199.95,256 GB,6.67,50.0,,gray,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-12-256-gb-grau-6-67-50-mp--p0014032942
1018407,apple,iphone 13,749.0,512 GB,6.1,12.0,5G,midnight,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-13-5g-512-gb-6-1-12-mp-mitternacht--p0002866486
5068650,emporia,emporiasimplicityglam,74.95,0.06 GB,2.8,0.0,,"black, white",,3.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/emporia-emporiasimplicityglam-0-06-gb-schwarz-weiss-2-8-0-mp--p9005068650
13900931,sony,xperia 10 v,419.95,128 GB,6.1,48.0,5G,black,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/sony-xperia-10-v-128-gb-schwarz-6-1-48-mp-5g--p0013900931
14007672,xiaomi,redmi note 12 pro 5g,279.95,256 GB,6.67,50.0,5G,midnight black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-12-pro-5g-256-gb-midnight-black-6-67-50-mp-5g--p0014007672
14040957,samsung,galaxy a25 5g,269.95,128 GB,6.5,50.0,5G,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a25-5g-128-gb-blau-6-5-50-mp-5g--p0014040957
13899680,apple,iphone 15 plus,949.0,256 GB,6.7,48.0,5G,green,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-plus-256-gb-gr%C3%BCn-6-7-48-mp-5g--p0013899680
14082866,xiaomi,redmi note 13 pro,279.95,256 GB,6.67,200.0,,forest green,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-13-pro-256-gb-waldgr%C3%BCn-6-67-200-mp--p0014082866
<NA>,xiaomi,redmi a2,80.45,32 GB,6.52,8.0,,light blue,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-a2-32-gb-hellblau-6-52-8-mp--p0013925197
13944411,nokia,2660 flip,69.95,128 MB,2.8,0.3,,red,,2.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-2660-flip-128-mb-rot-2-8-0-3-mp--p0013944411
9071639,apple,iphone 14,899.0,512 GB,6.1,12.0,5G,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-5g-512-gb-6-1-12-mp-blau--p0009071639
13685787,samsung,galaxy s23,699.0,256 GB,6.1,50.0,5G,phantom black,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-5g-256-gb-6-1-50-mp-phantom-black--p0013685787
1023782,samsung,galaxy s22,519.0,128 GB,6.1,50.0,5G,phantom black,6.0,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s22-5g-128-gb-6-1-50-mp-phantom-black--p0002986161
5025169,emporia,touch smart.2,149.0,8 GB,3.25,8.0,,"black, metallic",,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/emporia-touch-smart-2-8-gb-3-25-8-mp-schwarz-metallic--p0005025169
9071644,apple,iphone 14 plus,729.0,128 GB,6.7,12.0,5G,polar star,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-128-gb-6-7-12-mp-polarstern--p0009071644
9071651,apple,iphone 14 plus,829.0,256 GB,6.7,12.0,5G,midnight,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-256-gb-6-7-12-mp-mitternacht--p0009071651
14070444,samsung,galaxy s24 ultra,1199.0,256 GB,6.8,200.0,5G,titanium violet,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-ultra-256-gb-titanium-violet-6-8-200-mp-5g--p0014070444
14085217,asus,rog phone 8 pro,1099.95,512 GB,6.78,50.0,5G,phantom black,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/asus-rog-phone-8-pro-512-gb-phantom-black-6-78-50-mp-5g--p0014085217
13959591,fairphone,fairphone 5,629.95,256 GB,6.46,50.0,5G,transparent,,4.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/fairphone-fairphone-5-256-gb-transparent-6-46-50-mp-5g--p0013959591
14070445,samsung,galaxy s24 ultra,1199.0,256 GB,6.8,200.0,5G,titanium gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-ultra-256-gb-titanium-gray-6-8-200-mp-5g--p0014070445
13899660,apple,iphone 15,1049.0,512 GB,6.1,48.0,5G,black,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-512-gb-schwarz-6-1-48-mp-5g--p0013899660
14030581,xiaomi,redmi note 12 pro,249.95,256 GB,6.67,50.0,5G,white,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-12-pro-256-gb-weiss-6-67-50-mp-5g--p0014030581
14082861,xiaomi,redmi note 13,199.95,256 GB,6.67,108.0,,ice blue,,,14,14.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-note-13-256-gb-eisblau-6-67-108-mp--p0014082861
14070430,samsung,galaxy s24+,1049.0,512 GB,6.7,50.0,5G,amber yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-512-gb-amber-yellow-6-7-50-mp-5g--p0014070430
<NA>,xiaomi,redmi a2,80.45,32 GB,6.52,8.0,,light green,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/xiaomi-redmi-a2-32-gb-6-52-8-mp-hellgr%C3%BCn--p0013925198
9071652,apple,iphone 14 plus,829.0,256 GB,6.7,12.0,5G,polar star,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-256-gb-6-7-12-mp-polarstern--p0009071652
14025123,google,pixel 8 pro,779.0,128 GB,6.7,50.0,5G,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-pro-128-gb-blau-6-7-50-mp-5g--p0014025123
12938573,google,pixel 7 pro,599.0,128 GB,6.7,50.0,5G,obsidian,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-7-pro-128-gb-obsidian-6-7-50-mp-5g--p0012938573
14103186,samsung,galaxy a35 5g,419.95,256 GB,6.6,50.0,5G,awesome navy,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a35-5g-256-gb-awesome-navy-6-6-50-mp-5g--p0014103186
8994687,nokia,8210,69.9,128 MB,2.8,0.3,,dark blue,,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-8210-128-mb-2-8-0-3-mp-dunkelblau--p0008994687
14070443,samsung,galaxy s24 ultra,1199.0,256 GB,6.8,200.0,5G,titanium yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-ultra-256-gb-titanium-yellow-6-8-200-mp-5g--p0014070443
12938699,google,pixel 7,419.0,128 GB,6.3,50.0,5G,obsidian,,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-7-128-gb-obsidian-6-3-50-mp-5g--p0012938699
979862,apple,iphone 11,399.0,64 GB,6.1,12.0,,white,9.0,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-11-6-1-64-gb-12-mp-weiss--p0001903281
14070432,samsung,galaxy s24+,1049.0,512 GB,6.7,50.0,5G,cobalt violet,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-512-gb-cobalt-violet-6-7-50-mp-5g--p0014070432
13897326,google,pixel 7a,369.0,128 GB,6.1,64.0,5G,white,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-7a-128-gb-weiss-6-1-64-mp-5g--p0013897326
13899678,apple,iphone 15 plus,949.0,256 GB,6.7,48.0,5G,yellow,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-plus-256-gb-gelb-6-7-48-mp-5g--p0013899678
1018409,apple,iphone 13,749.0,512 GB,6.1,12.0,5G,rosé,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-13-5g-512-gb-6-1-12-mp-ros%C3%A9--p0002866488
14070433,samsung,galaxy s24+,949.0,256 GB,6.7,50.0,5G,cobalt violet,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-256-gb-cobalt-violet-6-7-50-mp-5g--p0014070433
14025122,google,pixel 8 pro,779.0,128 GB,6.7,50.0,5G,beige,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-pro-128-gb-beige-6-7-50-mp-5g--p0014025122
14025129,google,pixel 8,589.0,128 GB,6.2,50.0,5G,hazel,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-128-gb-hazel-6-2-50-mp-5g--p0014025129
13685786,samsung,galaxy s23,629.0,128 GB,6.1,50.0,5G,lavender,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-5g-128-gb-6-1-50-mp-lavender--p0013685786
14103197,samsung,galaxy a55 5g,429.95,128 GB,6.6,50.0,5G,awesome lemon,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a55-5g-128-gb-awesome-lemon-6-6-50-mp-5g--p0014103197
13900934,sony,xperia 10 v,419.95,128 GB,6.1,48.0,5G,green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/sony-xperia-10-v-5g-128-gb-6-1-48-mp-gr%C3%BCn--p0013900934
14070423,samsung,galaxy s24,749.0,128 GB,6.2,50.0,5G,cobalt violet,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-128-gb-cobalt-violet-6-2-50-mp-5g--p0014070423
13685781,samsung,galaxy s23,629.0,128 GB,6.1,50.0,5G,phantom black,,4.5,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-5g-128-gb-6-1-50-mp-phantom-black--p0013685781
13899687,apple,iphone 15 plus,1149.0,512 GB,6.7,48.0,5G,blue,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-15-plus-512-gb-blau-6-7-48-mp-5g--p0013899687
14103185,samsung,galaxy a35 5g,359.95,128 GB,6.6,50.0,5G,awesome lemon,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a35-5g-128-gb-awesome-lemon-6-6-50-mp-5g--p0014103185
9071659,apple,iphone 14 plus,999.0,512 GB,6.7,12.0,5G,midnight,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-14-plus-5g-512-gb-6-7-12-mp-mitternacht--p0009071659
13942454,emporia,smart.5 mini,179.95,64 GB,4.95,13.0,,"silver, black",,5.0,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/emporia-smart-5-mini-64-gb-silber-schwarz-4-95-13-mp--p0013942454
14027230,inoi,note 13s,159.95,256 GB,6.95,13.0,,gold,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/inoi-note-13s-256-gb-gold-6-95-13-mp--p0014027230
14084363,motorola,moto g54 5g,199.95,256 GB,6.5,50.0,5G,blue,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/motorola-moto-g54-5g-256-gb-blau-6-5-50-mp-5g--p0014084363
14025128,google,pixel 8,589.0,128 GB,6.2,50.0,5G,obsidian,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-128-gb-obsidian-6-2-50-mp-5g--p0014025128
13928107,inoi,a83,139.95,128 GB,6.5,48.0,,black,,3.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/inoi-a83-128-gb-6-5-48-mp-schwarz--p0013928107
14025124,google,pixel 8 pro,929.0,256 GB,6.7,50.0,5G,obsidian,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-8-pro-256-gb-obsidian-6-7-50-mp-5g--p0014025124
14103188,samsung,galaxy a35 5g,419.95,256 GB,6.6,50.0,5G,awesome lilac,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a35-5g-256-gb-awesome-lilac-6-6-50-mp-5g--p0014103188
13922050,oppo,a78,179.95,128 GB,6.43,50.0,,green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/oppo-a78-128-gb-6-43-50-mp-gr%C3%BCn--p0013922050
13928109,inoi,note 13s,159.95,256 GB,6.95,13.0,,space gray,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/inoi-note-13s-256-gb-6-95-13-mp-space-grau--p0013928109
14070436,samsung,galaxy s24+,1049.0,512 GB,6.7,50.0,5G,marble gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-512-gb-marble-gray-6-7-50-mp-5g--p0014070436
14040949,samsung,galaxy s23 fe,629.0,256 GB,6.4,50.0,5G,cream,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s23-fe-256-gb-cream-6-4-50-mp-5g--p0014040949
6242451,apple,iphone 13,749.0,512 GB,6.1,12.0,5G,green,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/apple-iphone-13-5g-512-gb-6-1-12-mp-gr%C3%BCn--p0006242451
14118692,tcl,40 406s,99.95,64 GB,6.6,13.0,,dark grey,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/tcl-40-406s-64-gb-dark-grey-6-6-13-mp--p0014118692
14070428,samsung,galaxy s24,749.0,128 GB,6.2,50.0,5G,marble gray,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-s24-128-gb-marble-gray-6-2-50-mp-5g--p0014070428
8994686,nokia,2660 flip,69.95,128 MB,2.8,0.3,,black,,4.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nokia-2660-flip-128-mb-2-8-0-3-mp-schwarz--p0008994686
12938814,google,pixel 7,469.0,256 GB,6.3,50.0,5G,"obsidian, black",,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/google-pixel-7-5g-256-gb-6-3-50-mp-obsidian-schwarz--p0012938814
13942453,emporia,smart.6,379.95,128 GB,6.58,50.0,5G,"silver, black",,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/emporia-smart-6-128-gb-silber-schwarz-6-58-50-mp-5g--p0013942453
13900933,sony,xperia 10 v,419.95,128 GB,6.1,48.0,5G,lavender,,5.0,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/sony-xperia-10-v-5g-128-gb-6-1-48-mp-lavender--p0013900933
13685806,samsung,galaxy a34 5g,319.95,128 GB,6.6,48.0,5G,awesome lime,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-a34-5g-5g-128-gb-6-6-48-mp-awesome-lime--p0013685806
14110926,nothing,phone,329.95,2a) (128 GB,6.7,50.0,5G,white,,,7,7.0,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/nothing-phone-2a-128-gb-weiss-6-7-50-mp-5g--p0014110926
13919220,samsung,galaxy z flip 5,899.0,512 GB,6.7,12.0,5G,lavender,,,,,2024-04-14,https://www.interdiscount.ch/de/smartphone--c411000/samsung-galaxy-z-flip-5-5g-512-gb-6-7-12-mp-lavender--p0013919220
